station_id,init_date,forecast_hour,relative_horizon_hour,wind_u_10m_mps,wind_v_10m_mps,relative_humidity_2m_percent,temperature_2m_kelvin,surface_pressure_pa,surface_pressure_hpa,temperature_2m_celsius,wind_speed_10m_mps,initialization_utc,valid_time_utc,valid_time_pjm,wind_chill_celsius,heating_degree_celsius,temp_ramp_3h_celsius,temp_ramp_6h_celsius,temp_1h_ago_celsius,temp_2h_ago_celsius,cold_duration_hours
Baltimore_Washington_MD,20140714,20,2,-0.2502302666666666,-0.2831030666666667,86.46666666666667,271.4666666666667,101879.6,1018.796,-1.6833333333332805,0.3778392948227357,2014-07-14 06:00:00,2014-07-15 02:00:00+00:00,2014-07-14 22:00:00-04:00,-1.6833333333332805,19.68333333333328,-0.0666666666666631,-0.1333333333333262,-1.6166666666666174,-1.5499999999999543,3
Baltimore_Washington_MD,20140714,21,3,-0.49,-0.31,86.10000000000001,271.40000000000003,101851.2,1018.512,-1.7499999999999432,0.5798275605729689,2014-07-14 06:00:00,2014-07-15 03:00:00+00:00,2014-07-14 23:00:00-04:00,-1.7499999999999432,19.749999999999943,-0.06666666666666266,-0.13333333333332575,-1.6833333333332805,-1.6166666666666174,4
Baltimore_Washington_MD,20140714,22,4,-0.6797697333333333,-0.2535635999999999,85.16666666666667,271.6,101838.26770833333,1018.3826770833332,-1.5499999999999543,0.7255214604689727,2014-07-14 06:00:00,2014-07-15 04:00:00+00:00,2014-07-15 00:00:00-04:00,-1.5499999999999543,19.549999999999955,0.19999999999998885,0.1333333333333262,-1.7499999999999432,-1.6833333333332805,5
Baltimore_Washington_MD,20140714,23,5,-0.8695394666666667,-0.1971271999999999,84.23333333333335,271.8,101825.33541666668,1018.2533541666668,-1.349999999999966,0.8916041818378776,2014-07-14 06:00:00,2014-07-15 05:00:00+00:00,2014-07-15 01:00:00-04:00,-1.349999999999966,19.349999999999966,0.1999999999999884,0.39999999999997726,-1.5499999999999543,-1.7499999999999432,6
Baltimore_Washington_MD,20140714,24,6,-1.0593092000000002,-0.1406907999999998,83.30000000000001,272.0,101812.403125,1018.12403125,-1.1499999999999773,1.0686111932827955,2014-07-14 06:00:00,2014-07-15 06:00:00+00:00,2014-07-15 02:00:00-04:00,-1.1499999999999773,19.149999999999977,0.19999999999998863,0.39999999999997704,-1.349999999999966,-1.5499999999999543,7
Baltimore_Washington_MD,20140714,25,7,-1.3128728,-0.1875877333333331,81.63103066666667,272.43333333333334,101808.56875,1018.0856875,-0.7166666666666401,1.326206675702161,2014-07-14 06:00:00,2014-07-15 07:00:00+00:00,2014-07-15 03:00:00-04:00,-0.7166666666666401,18.71666666666664,0.4333333333333371,0.6333333333333258,-1.1499999999999773,-1.349999999999966,8
Baltimore_Washington_MD,20140714,26,8,-1.5664364000000002,-0.2344846666666664,79.96206133333334,272.8666666666667,101804.734375,1018.04734375,-0.283333333333303,1.5838895334418803,2014-07-14 06:00:00,2014-07-15 08:00:00+00:00,2014-07-15 04:00:00-04:00,-2.226415371408258,18.283333333333303,0.4333333333333371,0.8666666666666742,-0.7166666666666401,-1.1499999999999773,9
Baltimore_Washington_MD,20140714,27,9,-1.82,-0.2813815999999997,78.293092,273.3,101800.9,1018.009,0.1500000000000341,1.8416230897820975,2014-07-14 06:00:00,2014-07-15 09:00:00+00:00,2014-07-15 05:00:00-04:00,-2.09494527714518,17.849999999999966,0.4333333333333371,0.8666666666666742,-0.283333333333303,-0.7166666666666401,0
Baltimore_Washington_MD,20140714,28,10,-1.96,-0.264714933333333,79.32642533333333,273.33333333333337,101751.00104166666,1017.5100104166668,0.1833333333333939,1.9777952360974256,2014-07-14 06:00:00,2014-07-15 10:00:00+00:00,2014-07-15 06:00:00-04:00,-2.2318584982410403,17.816666666666606,0.033333333333359805,0.4666666666666969,0.1500000000000341,-0.283333333333303,0
Baltimore_Washington_MD,20140714,29,11,-2.1,-0.2480482666666663,80.35975866666668,273.3666666666667,101701.10208333332,1017.0110208333332,0.2166666666666969,2.114598766337562,2014-07-14 06:00:00,2014-07-15 11:00:00+00:00,2014-07-15 07:00:00-04:00,-2.3592448293391723,17.783333333333303,0.03333333333330299,0.0666666666666628,0.1833333333333939,0.1500000000000341,0
Baltimore_Washington_MD,20140714,30,12,-2.24,-0.2313815999999997,81.39309200000001,273.40000000000003,101651.203125,1016.51203125,0.2500000000000568,2.2519186141640555,2014-07-14 06:00:00,2014-07-15 12:00:00+00:00,2014-07-15 08:00:00-04:00,-2.4780309282507753,17.749999999999943,0.03333333333335989,0.06666666666666288,0.2166666666666969,0.1833333333333939,0
Baltimore_Washington_MD,20140714,31,13,-2.396666666666667,-0.234714933333333,81.96206133333334,273.43333333333334,101648.76875,1016.4876875,0.2833333333333598,2.4081325152575768,2014-07-14 06:00:00,2014-07-15 13:00:00+00:00,2014-07-15 09:00:00-04:00,-2.6086025946923717,17.71666666666664,0.03333333333330302,0.0666666666666629,0.2500000000000568,0.2166666666666969,0
Baltimore_Washington_MD,20140714,32,14,-2.5533333333333332,-0.2380482666666663,82.53103066666668,273.4666666666667,101646.334375,1016.46334375,0.3166666666667197,2.5644059913309585,2014-07-14 06:00:00,2014-07-15 14:00:00+00:00,2014-07-15 10:00:00-04:00,-2.729834314457683,17.68333333333328,0.033333333333359916,0.06666666666666293,0.2833333333333598,0.2500000000000568,0
Baltimore_Washington_MD,20140714,33,15,-2.71,-0.2413815999999997,83.10000000000001,273.5,101643.9,1016.439,0.3500000000000227,2.7207287767836323,2014-07-14 06:00:00,2014-07-15 15:00:00+00:00,2014-07-15 11:00:00-04:00,-2.8427227757599645,17.649999999999977,0.03333333333330296,0.06666666666666288,0.3166666666667197,0.2833333333333598,0
Baltimore_Washington_MD,20140714,34,16,-2.7533333333333334,-0.1513815999999997,83.46666666666667,273.5,101594.5,1015.945,0.3500000000000227,2.7574917648586013,2014-07-14 06:00:00,2014-07-15 16:00:00+00:00,2014-07-15 12:00:00-04:00,-2.8775067626223945,17.649999999999977,0.0,0.03333333333330296,0.3500000000000227,0.3166666666667197,0
Baltimore_Washington_MD,20140714,35,17,-2.7966666666666664,-0.0613815999999997,83.83333333333334,273.5,101545.1,1015.451,0.3500000000000227,2.7973401911928772,2014-07-14 06:00:00,2014-07-15 17:00:00+00:00,2014-07-15 13:00:00-04:00,-2.9147728726770112,17.649999999999977,0.0,0.0,0.3500000000000227,0.3500000000000227,0
Baltimore_Washington_MD,20140714,36,18,-2.84,0.0286184000000002,84.2,273.5,101495.7,1014.957,0.3500000000000227,2.8401441887373537,2014-07-14 06:00:00,2014-07-15 18:00:00+00:00,2014-07-15 14:00:00-04:00,-2.9543095157228407,17.649999999999977,0.0,0.0,0.3500000000000227,0.3500000000000227,0
Baltimore_Washington_MD,20140714,37,19,-2.829769733333334,-0.0980482666666664,83.8,273.53333333333336,101478.69649066668,1014.7869649066666,0.3833333333333826,2.831467853655722,2014-07-14 06:00:00,2014-07-15 19:00:00+00:00,2014-07-15 15:00:00-04:00,-2.906456942927614,17.616666666666617,0.033333333333359916,0.033333333333359916,0.3500000000000227,0.3500000000000227,0
Baltimore_Washington_MD,20140714,38,20,-2.8195394666666664,-0.224714933333333,83.4,273.56666666666666,101461.69298133333,1014.6169298133332,0.4166666666666856,2.8284800874946874,2014-07-14 06:00:00,2014-07-15 20:00:00+00:00,2014-07-15 16:00:00-04:00,-2.8638337910323823,17.583333333333314,0.03333333333330302,0.06666666666666293,0.3833333333333826,0.3500000000000227,0
Baltimore_Washington_MD,20140714,39,21,-2.8093092,-0.3513815999999997,83.0,273.6,101444.689472,1014.44689472,0.4500000000000455,2.8311988997637023,2014-07-14 06:00:00,2014-07-15 21:00:00+00:00,2014-07-15 17:00:00-04:00,-2.8264519887543553,17.549999999999955,0.03333333333335986,0.06666666666666288,0.4166666666666856,0.3833333333333826,0
Baltimore_Washington_MD,20140714,40,22,-2.7559758666666667,-0.7644846666666665,82.50230266666667,273.6333333333333,101433.62631466666,1014.3362631466666,0.4833333333333485,2.8600419198357088,2014-07-14 06:00:00,2014-07-15 22:00:00+00:00,2014-07-15 18:00:00-04:00,-2.8128782971405526,17.51666666666665,0.03333333333330302,0.06666666666666288,0.4500000000000455,0.4166666666666856,0
Baltimore_Washington_MD,20140714,41,23,-2.702642533333333,-1.177587733333333,82.00460533333333,273.6666666666667,101422.56315733334,1014.2256315733334,0.5166666666667084,2.9480484278043253,2014-07-14 06:00:00,2014-07-15 23:00:00+00:00,2014-07-15 19:00:00-04:00,-2.8517835706470036,17.48333333333329,0.03333333333335986,0.06666666666666288,0.4833333333333485,0.4500000000000455,0
Baltimore_Washington_MD,20140714,42,24,-2.6493092,-1.5906908,81.506908,273.7,101411.5,1014.115,0.5500000000000114,3.090167707165629,2014-07-14 06:00:00,2014-07-16 00:00:00+00:00,2014-07-15 20:00:00-04:00,-2.9348341251092576,17.44999999999999,0.03333333333330302,0.06666666666666288,0.5166666666667084,0.4833333333333485,0
Baltimore_Washington_MD,20140714,43,25,-2.5457456,-1.8440241333333336,81.50460533333333,273.6666666666667,101385.23333333334,1013.8523333333334,0.5166666666667084,3.1434448721482475,2014-07-14 06:00:00,2014-07-16 01:00:00+00:00,2014-07-15 21:00:00-04:00,-3.019943170856458,17.48333333333329,-0.03333333333330302,0.0,0.5500000000000114,0.5166666666667084,0
Baltimore_Washington_MD,20140714,44,26,-2.442182,-2.097357466666667,81.50230266666667,273.6333333333333,101358.96666666666,1013.5896666666666,0.4833333333333485,3.219186428914364,2014-07-14 06:00:00,2014-07-16 02:00:00+00:00,2014-07-15 22:00:00-04:00,-3.1230478457899866,17.51666666666665,-0.03333333333335986,-0.06666666666666288,0.5166666666667084,0.5500000000000114,0
Baltimore_Washington_MD,20140714,45,27,-2.3386184,-2.3506908,81.5,273.6,101332.7,1013.327,0.4500000000000455,3.3158533227546725,2014-07-14 06:00:00,2014-07-16 03:00:00+00:00,2014-07-15 23:00:00-04:00,-3.241916583416323,17.549999999999955,-0.03333333333330302,-0.06666666666666288,0.4833333333333485,0.5166666666667084,0
Baltimore_Washington_MD,20140714,46,28,-2.2688486666666665,-2.5242544,81.76666666666667,273.43333333333334,101328.5,1013.285,0.2833333333333598,3.3940439814702565,2014-07-14 06:00:00,2014-07-16 04:00:00+00:00,2014-07-16 00:00:00-04:00,-3.506305977114395,17.71666666666664,-0.16666666666668567,-0.1999999999999887,0.4500000000000455,0.4833333333333485,0
Baltimore_Washington_MD,20140714,47,29,-2.199078933333334,-2.697818,82.03333333333335,273.2666666666667,101324.3,1013.243,0.116666666666731,3.480541641203919,2014-07-14 06:00:00,2014-07-16 05:00:00+00:00,2014-07-16 01:00:00-04:00,-3.7767103557206028,17.88333333333327,-0.1666666666666288,-0.3333333333333145,0.2833333333333598,0.4500000000000455,0
Baltimore_Washington_MD,20140714,48,30,-2.1293092,-2.8713816,82.30000000000001,273.1,101320.1,1013.201,-0.0499999999999545,3.5747433421188712,2014-07-14 06:00:00,2014-07-16 06:00:00+00:00,2014-07-16 02:00:00-04:00,-4.052409505080821,18.049999999999955,-0.1666666666666855,-0.3333333333333143,0.116666666666731,0.2833333333333598,1
Baltimore_Washington_MD,20141101,18,0,0.7393092000000001,1.34,99.906908,247.45,101172.6,1011.726,-25.69999999999999,1.5304176205221374,2014-11-01 06:00:00,2014-11-02 00:00:00+00:00,2014-11-01 20:00:00-04:00,-31.181322516557238,43.69999999999999,3.00930919999999,3.575975866666653,-28.70930919999998,-29.27597586666664,1
