valid_time_utc,pjm_wind_chill_celsius,pjm_heating_degree_celsius,pjm_temp_ramp_3h_celsius,pjm_temp_ramp_6h_celsius,pjm_temp_1h_ago_celsius,pjm_temp_2h_ago_celsius,pjm_cold_duration_hours,pjm_temperature_2m_celsius,pjm_relative_humidity_2m_percent,pjm_wind_speed_10m_mps,pjm_surface_pressure_hpa
2014-01-07 14:00:00+00:00,-44.343267971850445,48.8070546333333,0.10488603333334989,0.20977206666668735,-30.911940666666652,-31.01682669999999,15.0,-30.8070546333333,97.940697,5.766336308874155,1027.9111404599998
2014-01-07 15:00:00+00:00,-44.35940720691966,48.702168599999965,0.10488603333333657,0.20977206666668646,-30.8070546333333,-30.911940666666652,16.0,-30.702168599999965,97.94140000000002,5.908065398736353,1028.0024842100001
2014-01-07 16:00:00+00:00,-44.31145742060599,48.59538796666664,0.10678063333332322,0.2116666666666598,-30.702168599999965,-30.8070546333333,17.0,-30.595387966666642,97.97262733333335,5.992831234220967,1027.78965614
2014-01-07 17:00:00+00:00,-44.26310430717803,48.4886073333333,0.10678063333334453,0.21356126666666775,-30.595387966666642,-30.702168599999965,18.0,-30.4886073333333,98.00385466666667,6.0785295501195495,1027.57682807
2014-01-07 18:00:00+00:00,-44.21430280810985,48.381826699999976,0.10678063333332144,0.21356126666666597,-30.4886073333333,-30.595387966666642,19.0,-30.381826699999976,98.035082,6.165121467324491,1027.364
2014-01-07 19:00:00+00:00,-44.12534764848922,48.21016003333331,0.17166666666666774,0.2784472999999892,-30.381826699999976,-30.4886073333333,20.0,-30.21016003333331,97.99813633333332,6.296434840105765,1027.2233333333334
2014-01-07 20:00:00+00:00,-44.03422607317077,48.03849336666665,0.17166666666665886,0.3433333333333266,-30.21016003333331,-30.381826699999976,21.0,-30.03849336666665,97.96119066666667,6.428616085109375,1027.0826666666667
2014-01-07 21:00:00+00:00,-43.94094241838752,47.86682669999998,0.17166666666666686,0.3433333333333257,-30.03849336666665,-30.21016003333331,22.0,-29.866826699999983,97.924245,6.561612744237257,1026.942
2014-01-07 22:00:00+00:00,-43.8086503127636,47.66843579999998,0.1983908999999997,0.37005756666666656,-29.866826699999983,-30.03849336666665,23.0,-29.668435799999983,97.840467,6.692534341897322,1026.6797930666667
2014-01-07 23:00:00+00:00,-43.67801454712538,47.470044899999984,0.1983908999999997,0.3967817999999994,-29.668435799999983,-29.866826699999983,24.0,-29.470044899999984,97.75668900000001,6.8283963127664515,1026.4175861333333
2014-01-08 00:00:00+00:00,-43.548604585283556,47.271653999999984,0.1983908999999997,0.3967817999999994,-29.470044899999984,-29.668435799999983,25.0,-29.271653999999984,97.672911,6.968909662208159,1026.1553792
2014-01-08 01:00:00+00:00,-43.34205695284832,46.97276933333332,0.2988846666666669,0.4972755666666666,-29.271653999999984,-29.470044899999984,26.0,-28.972769333333318,97.60177633333333,7.173554002263937,1025.4861349333332
2014-01-08 02:00:00+00:00,-43.131244465777215,46.673884666666645,0.29888466666667135,0.5977693333333383,-28.972769333333318,-29.271653999999984,27.0,-28.673884666666645,97.53064166666667,7.380314227127176,1024.8168906666667
2014-01-08 03:00:00+00:00,-42.916154444911896,46.37499999999998,0.2988846666666669,0.5977693333333383,-28.673884666666645,-28.972769333333318,28.0,-28.37499999999998,97.459507,7.589017391975724,1024.1476464
2014-01-08 04:00:00+00:00,-42.64659194267669,45.99166666666664,0.38333333333333997,0.6822180000000069,-28.37499999999998,-28.673884666666645,29.0,-27.99166666666664,97.357147,7.875377253125731,1023.43558192
2014-01-08 05:00:00+00:00,-42.367383858195204,45.60833333333331,0.38333333333332575,0.7666666666666657,-27.99166666666664,-28.37499999999998,30.0,-27.608333333333313,97.254787,8.16200191845251,1022.72351744
2014-01-08 06:00:00+00:00,-42.079056892080494,45.22499999999997,0.3833333333333382,0.7666666666666639,-27.608333333333313,-27.99166666666664,31.0,-27.224999999999973,97.152427,8.448864554391244,1022.01145296
2014-03-09 00:00:00+00:00,-34.09873517472672,40.777499999999975,4.772500000000001,4.2669539999999975,-27.549999999999976,-27.044453999999973,1.0,-22.777499999999975,99.96638,5.677967587793594,1011.0283792
2014-03-09 01:00:00+00:00,-34.36662753438492,40.975833333333306,-0.1983333333333297,4.574166666666671,-22.777499999999975,-27.549999999999976,2.0,-22.975833333333306,99.96925333333334,5.696373732083559,1011.01286352
2014-03-09 02:00:00+00:00,-34.635082281924085,41.17416666666665,-0.1983333333333448,-0.3966666666666745,-22.975833333333306,-22.777499999999975,3.0,-23.17416666666665,99.97212666666667,5.715291313150872,1010.99734784
2014-03-09 03:00:00+00:00,-34.904095901808596,41.37249999999998,-0.1983333333333297,-0.3966666666666745,-23.17416666666665,-22.975833333333306,4.0,-23.37249999999998,99.975,5.734715259634165,1010.9818321600001
2014-03-09 04:00:00+00:00,-35.077426208048436,41.475833333333306,-0.1033333333333255,-0.3016666666666552,-23.37249999999998,-23.17416666666665,5.0,-23.475833333333306,99.95287333333334,5.780362710296041,1010.8771311999999
2014-03-09 05:00:00+00:00,-35.25103931609736,41.57916666666666,-0.10333333333335304,-0.20666666666667854,-23.475833333333306,-23.37249999999998,6.0,-23.57916666666666,99.93074666666666,5.826438560885809,1010.7724302400001
2014-03-09 06:00:00+00:00,-35.42492280169313,41.68249999999998,-0.10333333333332462,-0.20666666666667766,-23.57916666666666,-23.475833333333306,7.0,-23.682499999999983,99.90862,5.872932711399768,1010.66772928
2014-03-09 07:00:00+00:00,-35.50776762752957,41.79083333333331,-0.10833333333332718,-0.2116666666666518,-23.682499999999983,-23.57916666666666,8.0,-23.79083333333331,99.93908,5.814203999640714,1010.7211528533335
2014-03-09 08:00:00+00:00,-35.59198993501324,41.89916666666665,-0.10833333333333961,-0.21666666666666679,-23.79083333333331,-23.682499999999983,9.0,-23.899166666666652,99.96954000000001,5.757672044785135,1010.7745764266667
2014-03-09 09:00:00+00:00,-35.677705156296426,42.00749999999998,-0.10833333333332984,-0.21666666666666945,-23.899166666666652,-23.79083333333331,10.0,-24.00749999999998,100.0,5.7034024456769306,1010.828
2014-03-09 10:00:00+00:00,-35.76118928888998,42.099539999999976,-0.09203999999999457,-0.2003733333333244,-24.00749999999998,-23.899166666666652,11.0,-24.099539999999976,99.99544633333333,5.6689259368224265,1010.8186770833333
2014-03-09 11:00:00+00:00,-35.84439628958734,42.19157999999997,-0.09203999999999901,-0.18407999999999358,-24.099539999999976,-24.00749999999998,12.0,-24.191579999999973,99.99089266666667,5.634455913709557,1010.8093541666667
2014-03-09 12:00:00+00:00,-35.9273236148443,42.28361999999997,-0.09203999999999901,-0.18407999999999802,-24.191579999999973,-24.099539999999976,13.0,-24.28361999999997,99.986339,5.599992502879116,1010.80003125
2014-03-09 13:00:00+00:00,-35.96119246824158,42.33907999999997,-0.05545999999999296,-0.14749999999999197,-24.28361999999997,-24.191579999999973,14.0,-24.339079999999967,99.98801933333334,5.562891974080642,1010.8597796066667
2014-03-09 14:00:00+00:00,-35.99648334049698,42.39453999999999,-0.055460000000028487,-0.11092000000002145,-24.339079999999967,-24.28361999999997,15.0,-24.394539999999992,99.98969966666667,5.527523760810621,1010.9195279633333
2014-03-09 15:00:00+00:00,-36.03325988393983,42.44999999999999,-0.055459999999994736,-0.11092000000002322,-24.394539999999992,-24.339079999999967,16.0,-24.44999999999999,99.99137999999999,5.49392181017207,1010.97927632
2014-03-09 16:00:00+00:00,-36.01217864124442,42.54999999999998,-0.09999999999999432,-0.15545999999998905,-24.44999999999999,-24.394539999999992,17.0,-24.549999999999983,99.97758666666667,5.347085112125088,1011.0191842133333
2014-03-09 17:00:00+00:00,-35.98758390021062,42.64999999999997,-0.09999999999998721,-0.19999999999998153,-24.549999999999983,-24.44999999999999,18.0,-24.64999999999997,99.96379333333334,5.200710313285503,1011.0590921066666
2014-03-09 18:00:00+00:00,-35.95935558717646,42.749999999999964,-0.09999999999999432,-0.19999999999998153,-24.64999999999997,-24.549999999999983,19.0,-24.749999999999964,99.95,5.05483754991821,1011.0989999999999
2014-03-09 19:00:00+00:00,-35.979492027564824,42.88416666666663,-0.13416666666666544,-0.23416666666665975,-24.749999999999964,-24.64999999999997,20.0,-24.88416666666663,99.25755933333333,4.918133921611058,1011.4300921066666
2014-03-09 20:00:00+00:00,-35.9966130768524,43.01833333333331,-0.13416666666667965,-0.2683333333333451,-24.88416666666663,-24.749999999999964,21.0,-25.01833333333331,98.56511866666666,4.782523255588017,1011.7611842133333
2014-03-09 21:00:00+00:00,-36.01071552620472,43.152499999999975,-0.13416666666666544,-0.2683333333333451,-25.01833333333331,-24.88416666666663,22.0,-25.152499999999975,97.87267800000001,4.648101285604537,1012.0922763200001
