init_date,forecast_hour,station_id,10u,10v,2r,2t,sp,wind_speed_10m,temp_2m_c
20131231,18,Baltimore_Washington_MD,1.5713815999999998,-2.2393092,97.786184,249.6106908,102520.5,2.735643585342067,-23.53930919999999
20131231,18,Chicago_OHare_IL,1.9086324000000003,-2.0813676,97.5,249.9372648,102525.3,2.823998711872851,-23.21273519999997
20131231,18,Cincinnati_OH,1.806896,-2.126552,97.5,249.83344800000003,102523.7,2.7905369668793134,-23.316551999999945
20131231,18,Philadelphia_PA,1.5090712000000008,-2.2554644,97.74535600000002,249.5490712,102520.5,2.713745667216587,-23.600928799999963
20131231,21,Baltimore_Washington_MD,0.3013815999999997,-3.02,99.593092,248.5913816,102510.810528,3.035000966856281,-24.55861839999997
20131231,21,Chicago_OHare_IL,0.8258972000000007,-3.04,99.0,248.9672648,102518.7,3.1501914521133223,-24.182735199999968
20131231,21,Cincinnati_OH,0.6703439999999989,-3.03,99.16552,248.853448,102516.05168,3.103266195210459,-24.29655199999999
20131231,21,Philadelphia_PA,0.2190712000000007,-3.0,99.609288,248.5390712,102510.7,3.007988063584934,-24.61092879999996
20131231,24,Baltimore_Washington_MD,-0.3379276000000004,-3.0506908000000004,98.886184,248.6306908,102516.803125,3.069349999600307,-24.519309199999952
20131231,24,Chicago_OHare_IL,0.2272648000000004,-3.13,98.5,248.8972648,102523.203125,3.13823983935566,-24.25273519999996
20131231,24,Cincinnati_OH,0.0568959999999992,-3.11,98.53448,248.823448,102521.603125,3.1105203993569948,-24.326551999999992
20131231,24,Philadelphia_PA,-0.4263931999999988,-3.02,98.945356,248.5845356,102515.203125,3.0499526489777247,-24.565464399999968
20131231,27,Baltimore_Washington_MD,-0.2486184000000003,-2.7306908,99.193092,248.3406908,102616.6,2.7419852942755183,-24.809309199999973
20131231,27,Chicago_OHare_IL,0.2572648000000004,-2.75,98.81367600000002,248.5786324,102623.0,2.762007454247552,-24.571367599999974
20131231,27,Cincinnati_OH,0.1068959999999992,-2.75,98.96552,248.503448,102621.4,2.752076807579323,-24.646551999999986
20131231,27,Philadelphia_PA,-0.3309287999999992,-2.7145356000000005,99.3,248.3045356,102615.0,2.734632954225631,-24.84546439999997
20131231,30,Baltimore_Washington_MD,0.4006907999999998,-2.6293092,98.193092,249.02,102644.910528,2.6596653899333424,-24.129999999999967
20131231,30,Chicago_OHare_IL,0.8772648000000004,-2.52,97.9,249.05,102652.8,2.6683316003298843,-24.09999999999997
20131231,30,Cincinnati_OH,0.7303439999999989,-2.5500000000000003,98.0,249.043448,102650.15168,2.652527541484913,-24.106551999999965
20131231,30,Philadelphia_PA,0.3145356000000003,-2.63,98.2,249.0045356,102644.8,2.648741709504224,-24.14546439999998
20131231,33,Baltimore_Washington_MD,1.0713815999999998,-2.5493092000000006,97.7,249.2393092,102658.803125,2.7652912920745263,-23.91069079999997
20131231,33,Chicago_OHare_IL,1.5272648000000004,-2.3213675999999994,97.7,249.13,102666.803125,2.7787200837163857,-24.019999999999985
20131231,33,Cincinnati_OH,1.3868959999999997,-2.3865520000000005,97.66552,249.16000000000005,102664.154805,2.760273711703244,-23.989999999999952
20131231,33,Philadelphia_PA,0.9990712000000008,-2.57,97.609288,249.26000000000005,102657.203125,2.757361648871878,-23.88999999999993
20131231,36,Baltimore_Washington_MD,1.9406908,-2.7393092,98.793092,248.5993092,102606.5,3.357096315926798,-24.550690799999984
20131231,36,Chicago_OHare_IL,2.3672648000000005,-2.3527352,99.186324,248.21273520000005,102616.1,3.3375598203834613,-24.93726479999995
20131231,36,Cincinnati_OH,2.243448,-2.4665520000000005,99.03448,248.333104,102613.45168,3.33420720672966,-24.816895999999986
20131231,36,Philadelphia_PA,1.8545356000000004,-2.7854643999999995,98.654644,248.6554644,102604.9,3.3463583513029085,-24.494535599999978
20131231,39,Baltimore_Washington_MD,1.9820724,-3.1986184000000004,99.606908,246.4493092,102672.5,3.76294707213114,-26.70069079999996
20131231,39,Chicago_OHare_IL,2.5058972000000006,-2.7613676,99.486324,246.2713676,102683.48118400002,3.7288968609090816,-26.87863239999996
20131231,39,Cincinnati_OH,2.350343999999999,-2.893104000000001,99.53448,246.316552,102680.5,3.72748811844545,-26.833447999999976
20131231,39,Philadelphia_PA,1.8836068000000008,-3.2554644,99.64535600000002,246.4854644,102670.9,3.761119917879993,-26.664535599999965
20131231,42,Baltimore_Washington_MD,1.8813816,-3.3086184000000003,97.5,245.36,102611.610528,3.806120392425485,-27.789999999999964
20131231,42,Chicago_OHare_IL,2.447264800000001,-2.8527352,96.9,245.42,102621.1,3.758617182241107,-27.72999999999996
20131231,42,Cincinnati_OH,2.280343999999999,-2.989656000000001,97.1,245.40344800000005,102619.5,3.760054754477919,-27.74655199999995
20131231,42,Philadelphia_PA,1.7690712000000008,-3.3654644,97.5,245.36,102610.625696,3.802099885370819,-27.789999999999964
20131231,45,Baltimore_Washington_MD,1.2320723999999996,-3.2386184000000005,98.3,244.62,102590.6,3.4650615491878813,-28.529999999999973
20131231,45,Chicago_OHare_IL,1.835897200000001,-2.9013675999999995,98.3,244.70863240000003,102598.381184,3.43343158943026,-28.44136759999995
20131231,45,Cincinnati_OH,1.6568959999999993,-3.006552000000001,98.3,244.68,102595.4,3.432879153643484,-28.46999999999997
20131231,45,Philadelphia_PA,1.129071200000001,-3.27,98.1,244.6045356,102589.0,3.4594366267745738,-28.54546439999996
20131231,48,Baltimore_Washington_MD,1.1520723999999998,-3.1393092000000005,98.8,245.3493092,102549.6,3.344029465786209,-27.800690799999984
20131231,48,Chicago_OHare_IL,1.7672648000000004,-2.8413675999999994,99.186324,245.3013676,102557.6,3.3461313052013963,-27.84863239999996
20131231,48,Cincinnati_OH,1.5803439999999989,-2.9365520000000003,99.1,245.31,102554.40000000002,3.3347900694106665,-27.83999999999997
20131231,48,Philadelphia_PA,1.0436068000000012,-3.16,98.6,245.36,102548.0,3.3278694615333464,-27.789999999999964
20140101,18,Baltimore_Washington_MD,1.0220723999999994,-3.5293092000000006,100.0,246.39000000000004,102658.313653,3.6743238044634015,-26.75999999999993
20140101,18,Chicago_OHare_IL,1.7558972000000006,-3.2413676,100.0,246.3513676,102669.403125,3.68641274076813,-26.79863239999997
20140101,18,Cincinnati_OH,1.5403439999999988,-3.336552,99.9,246.37,102666.203125,3.674947467249021,-26.779999999999973
20140101,18,Philadelphia_PA,0.8881424000000016,-3.5454644,99.9,246.38,102658.203125,3.6550122755395935,-26.769999999999985
20140101,21,Baltimore_Washington_MD,0.8020723999999996,-3.1,99.906908,245.0393092,102619.4,3.2020805946824265,-28.110690799999983
20140101,21,Chicago_OHare_IL,1.4658972000000006,-2.8513676,99.913676,244.8713676,102627.40000000002,3.206111631134762,-28.278632399999964
20140101,21,Cincinnati_OH,1.2703439999999988,-2.9331040000000006,99.9,244.926552,102624.2,3.196384356292591,-28.22344799999996
20140101,21,Philadelphia_PA,0.6781424000000016,-3.1154644,100.0,245.05,102617.8,3.188415835857224,-28.09999999999997
20140101,24,Baltimore_Washington_MD,0.7920723999999996,-2.79,100.0,244.04,102550.31052800002,2.900254934801725,-29.109999999999985
20140101,24,Chicago_OHare_IL,1.4458972000000003,-2.5613676,99.986324,243.9213676,102558.2,2.94129609106217,-29.22863239999998
20140101,24,Cincinnati_OH,1.250343999999999,-2.6365520000000005,99.93448,243.966552,102555.55168,2.9180072938634,-29.18344799999997
20140101,24,Philadelphia_PA,0.6736068000000013,-2.8000000000000003,100.0,244.04,102550.2,2.8798864771039576,-29.10999999999996
20140101,27,Baltimore_Washington_MD,0.2913815999999997,-2.06,99.893092,241.9993092,102565.0,2.0805055243422355,-31.15069079999998
20140101,27,Chicago_OHare_IL,0.8172648000000005,-1.9813676,100.0,241.8913676,102569.8,2.1433010333709075,-31.258632399999986
20140101,27,Cincinnati_OH,0.6603439999999989,-2.01,99.9,241.92,102568.2,2.115692368548887,-31.22999999999996
20140101,27,Philadelphia_PA,0.2036068000000011,-2.05,99.845356,242.02546440000003,102563.4,2.0600863401824303,-31.124535599999945
20140101,30,Baltimore_Washington_MD,0.7206907999999999,-1.45,99.813816,241.2406908,102492.113653,1.6192267380464789,-31.909309199999967
20140101,30,Chicago_OHare_IL,1.1272648000000005,-1.3313676,99.913676,241.5972648,102496.803125,1.744495805569277,-31.55273519999997
20140101,30,Cincinnati_OH,1.0068959999999991,-1.37,99.86896,241.476896,102495.203125,1.7002175022084671,-31.673103999999967
20140101,30,Philadelphia_PA,0.6490712000000007,-1.4545356000000005,99.9,241.23,102492.003125,1.592785997658443,-31.91999999999996
20140101,33,Baltimore_Washington_MD,0.5506907999999999,-1.09,99.906908,241.3941448,102452.203125,1.2212126584688845,-31.75585519999996
20140101,33,Chicago_OHare_IL,0.8472648000000004,-1.03,99.913676,242.3445296,102455.403125,1.3337007315432652,-30.80547039999999
20140101,33,Cincinnati_OH,0.7568959999999993,-1.04,99.93448,242.083792,102455.403125,1.2862704050144351,-31.06620799999999
20140101,33,Philadelphia_PA,0.5045356000000004,-1.09,99.954644,241.1517492,102452.203125,1.2011062283026264,-31.998250799999997
20140101,36,Baltimore_Washington_MD,1.0006908,-1.1493092000000005,99.9,240.6341448,102384.2,1.5239073838029922,-32.515855199999976
20140101,36,Chicago_OHare_IL,1.2586324000000002,-1.0,100.0,242.4490592,102387.4,1.607530876322368,-30.700940799999955
20140101,36,Cincinnati_OH,1.1834479999999996,-1.0465520000000004,100.0,241.887584,102387.4,1.5798165265017328,-31.262415999999973
20140101,36,Philadelphia_PA,0.9490712000000008,-1.17,100.0,240.4072136,102384.2,1.506531162196601,-32.74278639999997
20140101,39,Baltimore_Washington_MD,0.8213815999999998,-1.5393092000000002,99.993092,240.2213816,102390.1,1.7447465563866864,-32.928618399999976
20140101,39,Chicago_OHare_IL,1.1686324,-1.42,99.986324,240.98452960000003,102394.9,1.8390491255890256,-32.16547039999995
20140101,39,Cincinnati_OH,1.0668959999999994,-1.45,100.0,240.733792,102393.3,1.8002130637277352,-32.41620799999998
20140101,39,Philadelphia_PA,0.7690712000000008,-1.55,99.9,240.1945356,102390.1,1.7303093684857174,-32.95546439999998
20140101,42,Baltimore_Washington_MD,0.9913815999999998,-1.7593092,99.906908,241.5713816,102365.7,2.0194074224938365,-31.578618399999986
20140101,42,Chicago_OHare_IL,1.3672648000000005,-1.6013676,100.0,242.3045296,102368.9,2.10565695773286,-30.845470399999957
20140101,42,Cincinnati_OH,1.2568959999999991,-1.6465520000000005,99.93448,242.063792,102367.85168,2.0714538477890354,-31.086208
20140101,42,Philadelphia_PA,0.9290712000000008,-1.7854643999999995,99.9,241.5445356,102364.1,2.012723631882132,-31.60546439999996
20140101,45,Baltimore_Washington_MD,1.3713815999999996,-1.6093092000000002,98.993092,243.5527632,102330.803125,2.11437073239846,-29.59723679999996
20140101,45,Chicago_OHare_IL,1.7772648000000004,-1.4113675999999995,95.341028,245.0304268,102337.203125,2.2694996522689315,-28.11957319999999
20140101,45,Cincinnati_OH,1.6534479999999996,-1.4665520000000003,96.66552,244.564136,102335.60312500002,2.2101278373451616,-28.585863999999987
20140101,45,Philadelphia_PA,1.3045356000000004,-1.6354643999999996,99.2,243.3881424,102329.203125,2.092022211960169,-29.761857599999985
20140101,48,Baltimore_Washington_MD,1.9713816,-2.2186184000000004,93.793092,245.3406908,102272.9,2.9679307636191785,-27.809309199999973
20140101,48,Chicago_OHare_IL,2.3958972000000003,-1.8627351999999997,93.6,245.2313676,102280.9,3.03481561520414,-27.91863239999998
20140101,48,Cincinnati_OH,2.266896,-1.9731040000000009,93.63104,245.276552,102278.25168000002,3.0053214253440514,-27.873448
20140101,48,Philadelphia_PA,1.889071200000001,-2.2654644,93.954644,245.3045356,102272.025696,2.949732012630436,-27.84546439999997
20140102,18,Baltimore_Washington_MD,2.3213815999999996,-1.6786184000000002,92.48618400000001,244.89207240000002,102442.1,2.8647115501629687,-28.25792759999996
20140102,18,Chicago_OHare_IL,2.6886324,-1.1541027999999995,91.10000000000001,245.4858972,102446.90000000001,2.9258669578942924,-27.664102799999966
20140102,18,Cincinnati_OH,2.5834479999999997,-1.3096560000000013,91.5,245.310344,102445.30000000002,2.8964465137543973,-27.83965599999999
20140102,18,Philadelphia_PA,2.243606800000001,-1.7554643999999997,92.65464399999999,244.7681424,102441.22569600001,2.8487588056333593,-28.38185759999999
20140102,21,Baltimore_Washington_MD,2.4420724,-1.7793092000000001,87.9,245.1006908,102350.1,3.021532531025671,-28.049309199999982
20140102,21,Chicago_OHare_IL,2.7572648000000006,-1.3627351999999997,87.18632400000001,245.01136759999997,102354.90000000001,3.075639186029155,-28.138632400000006
20140102,21,Cincinnati_OH,2.6668959999999995,-1.489656000000001,87.4,245.056552,102353.3,3.0547355488081123,-28.093447999999967
20140102,21,Philadelphia_PA,2.3790712000000007,-1.8409287999999993,87.990712,245.0545356,102348.5,3.008155351928966,-28.09546439999997
20140102,24,Baltimore_Washington_MD,1.9313815999999997,-2.0093092000000006,87.01381599999999,243.88861840000004,102282.20000000001,2.787033969298401,-29.261381599999936
