init_date,forecast_hour,station_id,10u,10v,2r,2t,sp,wind_speed_10m,temp_2m_c
20140106,18,Baltimore_Washington_MD,-3.6106907999999995,0.7879276000000005,99.0,241.0093092,102571.90312500001,3.6956620457025555,-32.14069079999999
20140106,18,Chicago_OHare_IL,-3.6800000000000006,0.10410279999999944,98.7,240.93,102567.10312500002,3.681472177399667,-32.21999999999997
20140106,18,Cincinnati_OH,-3.663448,0.31620800000000143,98.9,240.95655200000002,102568.151445,3.6770693150888523,-32.19344799999996
20140106,18,Philadelphia_PA,-3.5845356000000006,0.9018575999999985,99.24535600000002,241.02000000000004,102574.37742900001,3.6962470964946488,-32.12999999999994
20140106,21,Baltimore_Washington_MD,-4.169309200000001,0.17792760000000044,98.30000000000001,241.20000000000002,102616.6,4.173104052865972,-31.94999999999996
20140106,21,Chicago_OHare_IL,-4.0913676,-0.5258972000000006,98.28632400000001,241.10000000000002,102613.40000000001,4.125028085152585,-32.049999999999955
20140106,21,Cincinnati_OH,-4.116552,-0.31379199999999857,98.4,241.20000000000002,102613.40000000001,4.128494373009124,-31.94999999999996
20140106,21,Philadelphia_PA,-4.15,0.29639319999999886,98.34535600000001,241.2,102617.474304,4.1605707455836205,-31.94999999999999
20140106,24,Baltimore_Washington_MD,-4.2793092,-0.9620723999999995,97.7,241.70000000000002,102682.6,4.386122493962794,-31.44999999999996
20140106,24,Chicago_OHare_IL,-4.0027352,-1.6558972000000007,97.80000000000001,241.513676,102682.6,4.331729979844876,-31.636323999999973
20140106,24,Cincinnati_OH,-4.093104,-1.450343999999999,97.83104,241.60000000000002,102681.0,4.342464516049843,-31.549999999999955
20140106,24,Philadelphia_PA,-4.2954644,-0.8381424000000015,98.0,241.7,102684.20000000001,4.376470849251155,-31.44999999999999
20140106,27,Baltimore_Washington_MD,-4.9593092,-1.7527631999999995,97.98618400000001,241.9,102751.90312500001,5.2599359859677834,-31.24999999999997
20140106,27,Chicago_OHare_IL,-4.5127352,-2.6031620000000006,97.68632400000001,241.9,102751.90312500001,5.209724693643901,-31.24999999999997
20140106,27,Cincinnati_OH,-4.653104000000001,-2.3437919999999988,97.76552000000001,241.90000000000003,102751.90312500001,5.210061206366006,-31.249999999999943
20140106,27,Philadelphia_PA,-5.015464399999999,-1.5981424000000017,97.80000000000001,241.9,102751.90312500001,5.263928407410678,-31.24999999999997
20140106,30,Baltimore_Washington_MD,-5.1586184,-1.9227631999999995,97.906908,242.1793092,102771.3,5.505303090665653,-30.97069079999997
20140106,30,Chicago_OHare_IL,-4.684102799999999,-2.8345296000000006,97.88632400000002,242.0613676,102774.281184,5.474977360158122,-31.088632399999966
20140106,30,Cincinnati_OH,-4.8331040000000005,-2.5637919999999985,98.0,242.09655199999997,102772.90000000001,5.471007557487011,-31.053448000000003
20140106,30,Philadelphia_PA,-5.2054644,-1.7581424000000014,97.963932,242.1954644,102772.90000000001,5.494353858129737,-30.954535599999986
20140106,33,Baltimore_Washington_MD,-5.458618400000001,-2.3034539999999994,98.07927600000002,242.4893092,102799.10312500001,5.924729121819373,-30.66069079999997
20140106,33,Chicago_OHare_IL,-4.9041028,-3.273162000000001,97.88632400000002,242.38,102802.08430900001,5.896084611944765,-30.769999999999982
20140106,33,Cincinnati_OH,-5.079656000000002,-2.987239999999998,97.80000000000001,242.40655200000003,102800.703125,5.892920150140846,-30.743447999999944
20140106,33,Philadelphia_PA,-5.520928799999999,-2.132678000000002,98.0,242.5154644,102799.10312500001,5.9185277110404275,-30.634535599999964
