station_id,init_date,forecast_hour,relative_horizon_hour,wind_u_10m_mps,wind_v_10m_mps,relative_humidity_2m_percent,temperature_2m_kelvin,surface_pressure_pa,surface_pressure_hpa,temperature_2m_celsius,wind_speed_10m_mps,initialization_utc,valid_time_utc,valid_time_pjm
Chicago_OHare_IL,2014-03-08,35,17,-2.3007694666666665,-4.600598133333334,100.0,248.5,101112.96666666666,1011.1296666666666,-24.649999999999977,5.1438354681284055,2014-03-08 06:00:00,2014-03-09 17:00:00,2014-03-09 13:00:00-04:00
Chicago_OHare_IL,2014-03-08,36,18,-2.2841028,-4.447264800000001,100.0,248.4,101116.7,1011.1669999999999,-24.74999999999997,4.999528958040636,2014-03-08 06:00:00,2014-03-09 18:00:00,2014-03-09 14:00:00-04:00
Chicago_OHare_IL,2014-03-08,37,19,-2.2874361333333333,-4.290598133333334,99.3,248.26666666666668,101149.4,1011.4939999999999,-24.883333333333297,4.862262478090055,2014-03-08 06:00:00,2014-03-09 19:00:00,2014-03-09 15:00:00-04:00
Chicago_OHare_IL,2014-03-08,38,20,-2.2907694666666663,-4.133931466666667,98.60000000000001,248.13333333333333,101182.1,1011.821,-25.01666666666665,4.72620504427274,2014-03-08 06:00:00,2014-03-09 20:00:00,2014-03-09 16:00:00-04:00
Chicago_OHare_IL,2014-03-08,39,21,-2.2941027999999997,-3.9772648,97.9,248.0,101214.8,1012.148,-25.149999999999977,4.59146413971479,2014-03-08 06:00:00,2014-03-09 21:00:00,2014-03-09 17:00:00-04:00
Chicago_OHare_IL,2014-03-08,40,22,-2.2503135999999997,-3.7377206666666667,95.86666666666667,247.85333333333332,101211.93333333333,1012.1193333333333,-25.296666666666653,4.362850797399799,2014-03-08 06:00:00,2014-03-09 22:00:00,2014-03-09 18:00:00-04:00
Chicago_OHare_IL,2014-03-08,41,23,-2.2065243999999997,-3.4981765333333334,93.83333333333333,247.70666666666668,101209.06666666667,1012.0906666666666,-25.4433333333333,4.135938706770131,2014-03-08 06:00:00,2014-03-09 23:00:00,2014-03-09 19:00:00-04:00
Chicago_OHare_IL,2014-03-08,42,24,-2.1627351999999997,-3.2586324,91.8,247.56,101206.2,1012.062,-25.589999999999975,3.9110239916994627,2014-03-08 06:00:00,2014-03-10 00:00:00,2014-03-09 20:00:00-04:00
Chicago_OHare_IL,2014-03-08,43,25,-2.0227351999999996,-3.1119657333333333,91.83333333333333,247.38333333333333,101224.0,1012.24,-25.76666666666665,3.711574923770219,2014-03-08 06:00:00,2014-03-10 01:00:00,2014-03-09 21:00:00-04:00
Chicago_OHare_IL,2014-03-08,44,26,-1.8827351999999997,-2.9652990666666668,91.86666666666667,247.20666666666668,101241.8,1012.418,-25.9433333333333,3.512504859511691,2014-03-08 06:00:00,2014-03-10 02:00:00,2014-03-09 22:00:00-04:00
Chicago_OHare_IL,2014-03-08,45,27,-1.7427351999999996,-2.8186324,91.9,247.03,101259.6,1012.596,-26.119999999999976,3.3138821016518976,2014-03-08 06:00:00,2014-03-10 03:00:00,2014-03-09 23:00:00-04:00
Chicago_OHare_IL,2014-03-08,46,28,-1.6094018666666663,-2.5990882666666666,94.53789200000001,246.48666666666668,101271.6,1012.716,-26.6633333333333,3.0570302887532024,2014-03-08 06:00:00,2014-03-10 04:00:00,2014-03-10 00:00:00-04:00
Chicago_OHare_IL,2014-03-08,47,29,-1.4760685333333332,-2.3795441333333334,97.17578400000001,245.94333333333333,101283.6,1012.836,-27.20666666666665,2.800180100918136,2014-03-08 06:00:00,2014-03-10 05:00:00,2014-03-10 01:00:00-04:00
Chicago_OHare_IL,2014-03-08,48,30,-1.3427352,-2.16,99.81367600000002,245.4,101295.6,1012.956,-27.74999999999997,2.5433320304905216,2014-03-08 06:00:00,2014-03-10 06:00:00,2014-03-10 02:00:00-04:00
